,match,team,time,player,desc
21262,8286,a,82',Isidro Pitta,Gol
21263,8286,a,88',Raniele,Gol
21264,8287,a,22',Júnior Santos,Gol
21265,8287,h,39',Martín Benítez,Gol
21266,8287,a,50',Júnior Santos,Gol
21267,8288,h,10',Hugo,Gol
21268,8288,h,45+5',Everton Morelli,Gol
21269,8289,h,44',Biel,Gol
21270,8289,a,83',Lucca,Cartão vermelho
21271,8290,h,58',Dimitri Payet,Gol
21272,8291,a,39',Ayrton Lucas,Gol
21273,8291,a,44',Pedro,Gol de pênalti
21274,8292,a,2',Hulk,Gol
21275,8292,a,76',Paulinho,Gol
21276,8293,a,9',Eduardo Sasha,Gol
21277,8293,a,29',Eduardo Sasha,Gol de pênalti
21278,8293,a,47',Eric Ramires,Gol
21279,8293,h,86',Léo Ortiz,Gol-contra
21280,8294,a,10',Yuri Alberto,Gol
21281,8294,h,22',Lima,Gol
21282,8294,a,27',Yuri Alberto,Gol
21283,8294,a,32',Fábio Santos,Gol de pênalti
21284,8294,h,56',Lima,Gol
21285,8294,h,65',Thiago Santos,Segundo cartão amarelo
21286,8294,h,71',Felipe Melo,Segundo cartão amarelo
21287,8294,h,84',Jhon Arias,Gol
21288,8295,h,22',Kanu,Gol
21289,8295,h,90+6',Rafael Ratão,Gol
21290,8296,a,45+8',Guilherme,Gol de pênalti
21291,8296,h,46',Clayson,Gol
21292,8297,h,21',Michel Araújo,Gol
21293,8297,h,68',Pablo Maia,Gol
21294,8297,h,90+7',Luciano,Gol
21295,8298,h,24',Tiquinho Soares,Gol
21296,8298,a,41',Pablo,Gol
21297,8299,h,76',Gerson,Gol
21298,8300,a,87',Jemerson,Gol-contra
21299,8301,h,1',Kevyson,Gol-contra
21300,8301,h,14',Alan Patrick,Gol
21301,8301,h,27',Enner Valencia,Gol
21302,8301,h,29',Wanderson,Gol
21303,8301,h,54',Fabricio Bustos,Gol
21304,8301,h,61',Enner Valencia,Gol
21305,8301,h,75',Luiz Adriano,Gol
21306,8301,a,80',Maximiliano Silvera,Gol
21307,8302,a,33',Gustavo Gómez,Gol
21308,8302,a,45+3',Joaquín Piquerez,Gol
21309,8303,h,17',Eduardo Sasha,Gol de pênalti
21310,8304,a,38',Martín Benítez,Gol
21311,8304,h,90+9',Giuliano,Gol
21312,8305,a,12',Gonzalo Mastriani,Gol
21313,8305,h,28',Erick,Gol
21314,8305,h,45',Pablo,Gol
21315,8305,h,45+3',Vitor Bueno,Gol
21316,8305,a,77',Emmanuel Martínez,Gol
21317,8306,a,5',Allano,Gol
21318,8306,a,13',Matheus Babi,Gol
21319,8306,h,17',Felipe Melo,Gol
21320,8306,h,37',Jhon Arias,Gol
21321,8306,h,47',Jhon Arias,Gol
21322,8306,h,53',Keno,Gol de pênalti
21323,8306,h,62',Keno,Gol
21324,8306,a,68',Julián Palacios,Gol
21325,8307,a,36',Hulk,Gol de pênalti
21326,8307,a,80',Igor Gomes,Gol
21327,8307,h,84',Talisson,Gol
21328,8308,h,19',Kanu,Gol-contra
21329,8308,h,53',Marlon,Gol
21330,8308,h,88',Bruno Rodrigues,Gol
21331,8309,h,16',Breno Lopes,Gol
21332,8309,h,26',Breno Lopes,Gol
21333,8309,h,45+7',Joaquín Piquerez,Gol de pênalti
21334,8309,a,61',Rafinha,Segundo cartão amarelo
21335,8309,h,84',Marcos Rocha,Gol
21336,8309,h,87',Joaquín Piquerez,Gol
21337,8310,a,42',Everton,Gol
21338,8310,h,76',Ferreirinha,Gol
21339,8310,h,81',Nathan Fernandes,Gol
21340,8310,h,86',André Henrique,Gol
21341,8310,a,89',Luiz Araújo,Gol
21342,8311,a,77',Ángel Romero,Gol
21343,8312,a,20',Mauricio,Gol
21344,8312,a,59',Enner Valencia,Gol
21345,8312,h,84',Alex Teixeira,Gol
21346,8312,h,90+1',Paulinho Paula,Segundo cartão amarelo
21347,8312,h,90+5',Erick Marcus,Segundo cartão amarelo
21348,8313,h,4',Matheus Bianqui,Gol-contra
21349,8313,a,11',Robson,Gol de pênalti
21350,8313,a,38',Willian Farias,Segundo cartão amarelo
21351,8313,h,73',Marcos Leonardo,Gol
21352,8314,h,8',Pikachu,Gol
21353,8314,a,20',Emanuel Brítez,Gol-contra
21354,8314,h,41',Guilherme,Gol
21355,8314,a,78',Danilo Barbosa,Gol
21356,8315,h,38',Raphael Veiga,Gol
21357,8315,a,90',Nicolás Acevedo,Segundo cartão amarelo
21358,8316,h,3',Rodriguinho,Gol
21359,8316,a,17',Reinaldo,Gol de pênalti
21360,8316,a,20',Everton Galdino,Gol
21361,8316,h,35',Gonzalo Mastriani,Gol
21362,8316,h,49',Gonzalo Mastriani,Gol
21363,8316,a,71',Luis Suárez,Gol
21364,8316,a,78',Franco Cristaldo,Gol
21365,8317,h,62',Paulinho,Gol
21366,8317,h,83',Paulinho,Gol
21367,8318,h,7',Pablo,Gol
21368,8318,a,10',Pablo Maia,Gol
21369,8319,a,58',Pablo Vegetti,Gol
21370,8319,a,90',Pablo Vegetti,Segundo cartão amarelo
21371,8319,h,90+2',Matheus Babi,Gol
21372,8320,h,9',Vitão,Cartão vermelho
21373,8320,a,28',Maurício Garcez,Gol
21374,8320,h,43',Alan Patrick,Gol de pênalti
21375,8320,a,45+4',Matheus Bianqui,Gol
21376,8320,a,70',Robson,Gol de pênalti
21377,8320,h,83',Bruno Henrique,Gol
21378,8320,a,90',Robson,Gol de pênalti
21379,8320,h,90+11',Enner Valencia,Pênalti perdido
21380,8320,h,90+12',Enner Valencia,Gol
21381,8321,h,57',Jean Lucas,Gol-contra
21382,8321,a,90+9',Stiven Mendoza,Gol de pênalti
21383,8322,a,52',Isidro Pitta,Gol
21384,8323,a,80',Bruno Rodrigues,Gol
21385,8324,h,75',Giorgian de Arrascaeta,Gol
21386,8324,a,87',Thiago Borbas,Cartão vermelho
21387,8325,h,40',Everaldo,Gol
21388,8326,h,15',Enner Valencia,Gol
21389,8326,a,74',Marlon Lopes,Gol
21390,8327,h,64',Yuri Alberto,Gol
21391,8328,a,27',Mathías Villasanti,Gol
21392,8328,h,60',Robson,Gol de pênalti
21393,8328,a,83',Ferreirinha,Gol
21394,8328,h,85',Islam Slimani,Segundo cartão amarelo
21395,8329,h,21',Pedro,Gol
21396,8329,a,33',Nonato,Gol
21397,8329,h,42',Gerson,Cartão vermelho
21398,8329,a,89',Joaquim,Gol
21399,8329,a,90+1',Lucas Braga,Segundo cartão amarelo
21400,8329,h,90+5',Bruno Henrique,Cartão vermelho
21401,8330,h,21',Eduardo,Gol
21402,8330,h,30',Tchê Tchê,Gol
21403,8330,h,36',Júnior Santos,Gol
21404,8330,a,49',Endrick,Gol
21405,8330,h,76',Adryelson,Cartão vermelho
21406,8330,h,83',Tiquinho Soares,Pênalti perdido
21407,8330,a,84',Endrick,Gol
21408,8330,a,89',José Manuel López,Gol
21409,8330,a,90+9',Murilo,Gol
21410,8331,h,16',Paulinho,Gol
21411,8331,a,44',Juan Martín Lucero,Gol
21412,8331,h,56',Paulinho,Gol
21413,8331,h,61',Hulk,Gol de pênalti
21414,8332,a,57',Gabriel Pec,Gol
21415,8332,a,90+10',Luca Orellano,Gol
21416,8333,a,45',Thiago Borbas,Gol
21417,8333,a,90',Talisson,Gol
21418,8334,a,56',Anderson,Cartão vermelho
21419,8334,h,84',Luciano,Gol
21420,8335,h,66',Gonzalo Mastriani,Gol
21421,8335,h,73',Alê,Segundo cartão amarelo
21422,8335,a,80',Paulinho,Gol
21423,8335,a,90+7',Hulk,Segundo cartão amarelo
21424,8336,h,70',Luis Suárez,Gol
21425,8337,h,6',Endrick,Gol
21426,8338,h,29',Helinho,Gol
21427,8339,a,45',Pedro,Gol
21428,8339,a,87',Luiz Araújo,Gol
21429,8340,a,14',Mauricio,Gol
21430,8340,a,52',Wanderson,Gol
21431,8340,h,90+2',Bruno Rodrigues,Gol de pênalti
21432,8341,a,70',Raphael Guzzo,Gol
21433,8342,h,29',Paulo Henrique,Gol
21434,8344,a,29',Gabriel Neves,Cartão vermelho
21435,8344,h,54',Germán Cano,Gol
21436,8345,a,22',Bruno Gomes,Gol
21437,8345,a,35',Marcelino Moreno,Gol
21438,8345,a,69',Robson,Gol
21439,8347,h,90+3',Erison,Gol de pênalti
21440,8348,a,54',Guilherme,Gol
21441,8348,h,57',Willian,Gol
21442,8349,h,18',Pedro,Gol
21443,8349,h,29',Giorgian de Arrascaeta,Gol
21444,8349,a,48',Gustavo Gómez,Cartão vermelho
21445,8349,h,64',Pedro,Gol
21446,8350,a,87',Julio Furch,Gol
21447,8351,h,23',Ángel Romero,Gol
21448,8351,a,67',Paulinho,Gol
21449,8352,h,20',Camilo Cándido,Cartão vermelho
21450,8352,a,22',Deyverson,Gol de pênalti
21451,8352,a,77',Isidro Pitta,Gol
21452,8352,a,90+8',Ronald,Gol
21453,8353,h,6',Diego Costa,Gol
21454,8353,a,9',Everton Galdino,Gol
21455,8353,h,29',Júnior Santos,Gol
21456,8353,h,46',Marlon Freitas,Gol
21457,8353,a,50',Luis Suárez,Gol
21458,8353,a,53',Luis Suárez,Gol
21459,8353,a,69',Luis Suárez,Gol
21460,8354,a,15',José Luis Rodríguez,Gol
21461,8354,h,41',Arthur Gomes,Gol
21462,8354,h,45+9',Bruno Rodrigues,Gol de pênalti
21463,8354,a,77',Gabriel Pec,Gol
21464,8354,a,86',Rossi,Cartão vermelho
21465,8355,h,90+1',Robson,Gol
21466,8356,h,45+2',Giorgian de Arrascaeta,Gol
21467,8356,a,62',Yony González,Gol
21468,8356,h,90+6',Gabriel Barbosa,Cartão vermelho
21469,8356,a,90+6',Nino,Cartão vermelho
21470,8357,h,38',Zé Rafael,Gol
21471,8357,h,59',Endrick,Gol
21472,8357,h,88',Rony,Gol
21473,8358,h,3',Thiago Borbas,Gol
21474,8358,a,35',Victor Sá,Gol
21475,8358,a,37',Eduardo,Gol
21476,8358,h,90+6',Thiago Borbas,Gol
21477,8359,a,10',Bruno Méndez,Cartão vermelho
21478,8359,a,32',Ángel Romero,Gol
21479,8359,h,81',Bruno Alves,Cartão vermelho
21480,8361,h,73',Everaldo,Gol de pênalti
21481,8361,a,87',Agustín Canobbio,Gol
21482,8362,h,4',Pablo Vegetti,Gol
21483,8362,a,13',Gonzalo Mastriani,Gol
21484,8362,h,90+4',Dimitri Payet,Gol
21485,8363,h,41',Hulk,Gol de pênalti
21486,8363,h,54',Igor Rabello,Cartão vermelho
21487,8363,h,70',Guilherme Arana,Gol
21488,8363,a,88',Dodô,Gol
21489,8364,h,6',Deyverson,Gol
21490,8364,h,90+2',Isidro Pitta,Gol de pênalti
21491,8364,a,90+8',Pikachu,Gol
21492,8365,a,4',Rezende,Gol
21493,8365,a,16',Cauly,Gol
21494,8365,a,29',Thaciano,Gol de pênalti
21495,8365,h,67',Renato Augusto,Gol
21496,8365,a,75',Ademir,Gol
21497,8365,a,85',Thaciano,Gol de pênalti
21498,8367,h,45+1',Germán Cano,Gol
21499,8367,h,63',John Kennedy,Gol
21500,8367,a,90',Jesé,Gol
21501,8368,h,11',Danilo Barbosa,Gol
21502,8368,a,90',Messias,Gol
21503,8369,h,25',Guilherme Arana,Gol
21504,8369,h,50',Matías Zaracho,Gol
21505,8369,h,58',Hulk,Gol
21506,8370,h,30',Enner Valencia,Gol de pênalti
21507,8371,h,20',Thiago Galhardo,Gol
21508,8371,a,59',Gustavo Gómez,Cartão vermelho
21509,8371,a,66',Raphael Veiga,Gol
21510,8371,h,70',Calebe,Gol
21511,8371,a,77',Zé Rafael,Gol
21512,8372,a,29',Everton,Gol
21513,8372,a,50',Pedro,Gol
21514,8372,a,85',Everton Ribeiro,Gol
21515,8374,a,90+6',Robert,Gol
21516,8375,h,3',José Luis Rodríguez,Gol
21517,8375,a,13',Ángel Romero,Gol
21518,8375,h,25',Pablo Vegetti,Gol
21519,8375,a,45',Ángel Romero,Gol
21520,8375,a,61',Gabriel Moscardo,Gol
21521,8375,a,90+4',Giovane,Gol
21522,8376,a,10',Martinelli,Gol
21523,8376,a,36',Jhon Arias,Gol
21524,8376,a,59',Germán Cano,Gol
21525,8377,a,8',Paulinho,Gol
21526,8377,a,47',Edenilson,Gol
21527,8377,a,82',Rubens,Gol
21528,8378,a,90+7',Caio Paulista,Gol
21529,8379,a,52',Enner Valencia,Gol
21530,8379,a,89',Pedro Henrique,Gol
21531,8380,a,32',Eduardo,Cartão vermelho
21532,8380,h,45+4',Jamerson,Cartão vermelho
21533,8380,a,90+7',Tiquinho Soares,Gol de pênalti
21534,8380,h,90+9',Edu,Gol
21535,8381,h,2',Endrick,Gol
21536,8381,h,40',Éder,Gol-contra
21537,8381,h,88',José Manuel López,Gol
21538,8381,h,90+2',José Manuel López,Gol
21539,8382,a,28',Everton Morelli,Gol
21540,8382,h,50',Ferreirinha,Gol
21541,8382,h,56',Franco Cristaldo,Gol
21542,8383,a,65',Vitor Roque,Gol
21543,8383,h,76',Bruno Rodrigues,Pênalti perdido
21544,8383,h,84',Matheus Pereira,Gol
21545,8384,a,14',Pikachu,Gol
21546,8384,a,23',Calebe,Gol
21547,8384,h,45+3',Eduardo Sasha,Gol
21548,8384,h,74',Eric Ramires,Cartão vermelho
21549,8384,h,78',Alerrandro,Cartão vermelho
21550,8385,a,35',Mauricio,Gol
21551,8385,h,57',Ángel Romero,Gol
21552,8385,a,66',Wanderson,Gol
21553,8385,h,90+4',Lucas Veríssimo,Cartão vermelho
21554,8386,h,77',Hulk,Gol
21555,8386,a,90+1',Luciano,Gol
21556,8386,h,90+4',Paulinho,Gol
21557,8387,h,30',Breno Lopes,Gol
21558,8387,a,55',Justen,Cartão vermelho
21559,8388,h,6',Luiz Araújo,Gol
21560,8388,h,45+4',Pedro,Gol
21561,8388,a,79',Clayson,Gol de pênalti
21562,8389,h,46',Luis Suárez,Gol
21563,8390,h,45+6',Vitor Bueno,Gol
21564,8390,h,75',Madson,Gol
21565,8390,h,90+3',Willian,Gol
21566,8391,h,75',Léo Ortiz,Gol
21567,8392,h,6',Guilherme,Gol
21568,8394,a,26',Everaldo,Gol de pênalti
21569,8394,h,29',Ricardo Silva,Gol
21570,8394,h,38',Renato Marques,Gol
21571,8394,h,47',Renato Marques,Gol
21572,8394,a,57',Ademir,Gol
21573,8394,h,62',Mateus Henrique,Cartão vermelho
21574,8395,h,33',Luís Oyama,Gol
21575,8396,a,11',Fausto Vera,Gol
21576,8396,a,21',Ángel Romero,Gol
21577,8397,h,34',Jhon Arias,Gol de pênalti
21578,8397,a,43',Luis Suárez,Gol
21579,8397,a,45',Everton Galdino,Gol
21580,8397,a,64',Luis Suárez,Gol de pênalti
21581,8397,h,81',John Kennedy,Gol
